type,country,region,lat,lon,price_usd,area_m2,floor,rooms,expenses,property_url
house,Argentina,Bs.As. G.B.A. Zona Sur,-34.808914,-58.3906048,210000.0,120.0,,,,http://adrogue.properati.com.ar/12vza_venta_casa_adrogue_lavadero_parrilla_quincho_garage_impecable_placard_yamamoto-negocios-inmobiliarios
apartment,Argentina,Capital Federal,-34.5989832,-58.4203432,82500.0,38.0,6.0,2.0,1100.0,http://almagro.properati.com.ar/z38k_venta_departamentos_almagro_luminoso_mr-inmuebles_akd
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.647331,-58.964396,200000.0,160.0,,3.0,,http://el-nacional-club-de-campo.properati.com.ar/12riv_venta_departamentos_el-nacional-club-de-campo_suite_gimnasio_jardin_parrilla_piscina_luminoso_garage_tenis_aire-acondicionado_re-max-total-i
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5181725,-58.5651148,140000.0,151.0,,,,http://villa-adelina-san-isidro.properati.com.ar/sd0a_venta_casa_villa-adelina
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6223333,-58.5942186,170000.0,331.0,,3.0,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/11gm3_venta_casa_moron_jardin_lavadero_parrilla_piscina_quincho_garage_placard_inmobiliaria-spinelli
apartment,Argentina,Capital Federal,-34.6256,-58.413499,225000.0,103.0,2.0,4.0,,http://boedo.properati.com.ar/x2hr_venta_departamentos_balvanera
apartment,Argentina,Capital Federal,-34.5909249,-58.402559,69000.0,21.0,,1.0,1572.0,http://barrio-norte.properati.com.ar/12g2u_venta_departamentos_barrio-norte_luminoso_amoblado_aire-acondicionado_subte-linea-d_subte-linea-h_adriana-streger-bienes-raices
apartment,Argentina,Capital Federal,-34.5962746,-58.4029852,285000.0,103.0,,4.0,3500.0,http://villa-crespo.properati.com.ar/ukjj_venta_departamentos_villa-crespo
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4828062,-58.5869923,494335.0,143.0,4.0,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/x99i_venta_departamentos_bs-as-g-b-a-zona-norte_uruguay_6600
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4863632,-58.4917392,660000.0,288.0,,,,http://martinez.properati.com.ar/zqu9_venta_casa_martinez_las-heras_2100_suite_jardin_piscina_vestidor_luminoso_dependencias_impecable_lopez-saubidet-propiedades-csi-4257-cucicba-4710
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.540407,-58.561753,220000.0,175.0,,4.0,,http://villa-ballester.properati.com.ar/11rps_venta_casa_villa-ballester_suite_hidromasaje_jardin_lavadero_terraza_luminoso_garage_aire-acondicionado_re-max-data-house
apartment,Argentina,Capital Federal,-34.6215068,-58.4464664,80000.0,34.0,,1.0,2000.0,http://caballito.properati.com.ar/10x0i_venta_departamentos_caballito_terraza_luminoso_placard_goldstein-propiedades-srl_9yp
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4254042216,-58.6208236655,357000.0,240.0,,4.0,,http://santa-barbara-barrio-cerrado.properati.com.ar/yte2_venta_casa_nordelta_suite_piscina_terraza_toilette_vestidor_dependencias_bms-betina-segurado-propiedades
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4738533,-58.9021966,125000.0,77.0,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12vwl_venta_departamentos_pilar_parrilla_piscina_quincho_vestidor_luminoso_garage_aire-acondicionado_syrah-global_di8
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6539764,-58.6667404,175000.0,130.0,,,,http://villa-ariza.properati.com.ar/k593_venta_casa_villa-ariza
apartment,Argentina,Capital Federal,-34.634126,-58.3632,58000.0,36.0,,2.0,,http://boca.properati.com.ar/11hdo_venta_departamentos_boca_luminoso_placard_di-mitrio-inmobiliaria_90i
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4236893,-58.5739358,118000.0,53.0,5.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zsce_venta_departamentos_tigre_coronel-morales_1200_suite_parrilla_piscina_terraza_toilette_vestidor_luminoso_garage_amenities_estrenar_zampone-propiedades
apartment,Argentina,Capital Federal,-34.599711,-58.401065,249500.0,125.0,,5.0,,http://barrio-norte.properati.com.ar/ylas_venta_departamentos_barrio-norte_luminoso_blejman-propiedades_bsl
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5335356545,-58.7066352367,200000.0,145.0,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/ehtt_venta_casa_san-miguel
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.447361,-58.631426,600000.0,340.0,,3.0,,http://tigre.properati.com.ar/kmc5_venta_casa_tigre
apartment,Argentina,Capital Federal,-34.627075,-58.42001,82988.04,35.0,,1.0,1.0,http://boedo.properati.com.ar/uuv4_venta_departamentos_boedo
apartment,Argentina,Capital Federal,-34.615941,-58.439588,179000.0,61.0,5.0,3.0,,http://caballito.properati.com.ar/uk2d_venta_departamentos_caballito_neuquen_600
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6386417,-58.5695795,87000.0,50.0,,,,http://ramos-mejia.properati.com.ar/ee92_venta_otro_ramos-mejia
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.448798,-58.893275,83700.0,64.0,,2.0,,http://pilar.properati.com.ar/11yni_venta_departamentos_pilar_jardin_parrilla_piscina_terraza_luminoso_garage_re-max-total-iv
apartment,Argentina,Capital Federal,-34.6405283,-58.5294588,145000.0,50.0,,,,http://villa-luro.properati.com.ar/wkjq_venta_departamentos_villa-luro
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4735959,-58.516429,490000.0,260.0,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xksq_venta_casa_san-isidro_laprida_200_balcon_suite_jardin_lavadero_piscina_dependencias_placard_doble-circulacion
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.476982796,-58.6225349175,42500.0,28.0,,1.0,1.0,http://don-torcuato.properati.com.ar/utfo_venta_local_don-torcuato
apartment,Argentina,Capital Federal,-34.5922064,-58.4116581,285000.0,0.0,,,3800.0,http://palermo.properati.com.ar/11zqf_venta_departamentos_palermo_balcon_lavadero_luminoso_dependencias_garage_doble-circulacion_rhr-real-estate_cwt
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.398324885,-58.7586328937,290000.0,260.0,,5.0,,http://escobar.properati.com.ar/vtah_venta_casa_escobar
apartment,Argentina,Capital Federal,-34.5768387,-58.4291267,165000.0,40.0,11.0,,,http://palermo.properati.com.ar/116yc_venta_departamentos_palermo_avenida-luis-maria-campos_0_balcon_baulera_hidromasaje_lavadero_parrilla_sum_terraza_luminoso_vista_lujoso_garage_amenities_estrenar_posse-propiedades-nordelta-carla-jimena-posse-csi-5482
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6891006,-58.5509092,185000.0,277.0,,,,http://san-justo-la-matanza.properati.com.ar/efye_venta_casa_san-justo
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4747714,-58.4955155,750000.0,350.0,,,,http://acassuso.properati.com.ar/uftz_venta_casa_acassuso_peru_1100
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.9045199,-57.972654,78000.0,53.0,,2.0,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/w98q_venta_departamentos_la-plata
apartment,Argentina,Capital Federal,-34.5827642,-58.4236582,193000.0,46.0,,2.0,,http://palermo.properati.com.ar/iqqw_venta_departamento_palermo
apartment,Argentina,Capital Federal,-34.6109152181,-58.4299869233,117500.0,36.0,6.0,2.0,,http://almagro.properati.com.ar/jvmi_venta_departamento_almagro_mitre-bartolome_4482
apartment,Argentina,Capital Federal,-34.59043628,-58.388643473,193500.0,37.0,11.0,1.0,,http://recoleta.properati.com.ar/xo9y_venta_departamentos_recoleta_baulera_lavadero_terraza_luminoso_garage_estrenar
apartment,Argentina,Capital Federal,-34.6254543,-58.4161104,112000.0,70.0,,,,http://boedo.properati.com.ar/t0ly_venta_departamentos_boedo
house,Argentina,Bs.As. G.B.A. Zona Sur,-34.9092213,-58.3539817,235000.0,300.0,,5.0,,http://presidente-peron.properati.com.ar/xzil_venta_casa_presidente-peron_suite_lavadero_piscina_toilette_vestidor_eduardo-reyes-propiedades
apartment,Argentina,Capital Federal,-34.6321116,-58.3703982,88986.22,42.0,,1.0,,http://barracas.properati.com.ar/zsn0_venta_departamentos_barracas_balcon_piscina_amenities_placard_nucifora-propiedades_crr
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.606441,-58.5666334,52500.0,37.0,,,,http://caseros.properati.com.ar/xxgo_venta_departamentos_caseros_balcon_parrilla_piscina_sum_terraza_garage_angelakis-propiedades
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4740922,-58.5206765,135000.0,44.0,,2.0,,http://san-isidro.properati.com.ar/11zdj_venta_departamentos_san-isidro_baulera_garage_impecable_zanotti-propiedades_bg7
apartment,Argentina,Capital Federal,-34.544171,-58.478875,110760.0,42.0,,2.0,,http://saavedra.properati.com.ar/yqzx_venta_departamentos_saavedra_garage_amenities_belgrano
apartment,Argentina,Capital Federal,-34.628006345,-58.4559750422,144900.0,77.0,6.0,3.0,,http://flores.properati.com.ar/zs1d_venta_departamentos_capital-federal_carabobo-av-_100_balcon_baulera_lavadero_toilette_dependencias_doble-circulacion_re-max-cosmopolita
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.35486,-58.68455,500000.0,260.0,,5.0,,http://dique-lujan.properati.com.ar/re7n_venta_casa_tigre
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6420791,-58.6670323,155000.0,130.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/wisc_venta_casa_ituzaingo
apartment,Argentina,Capital Federal,-34.576762,-58.446944,155000.0,63.0,,4.0,,http://colegiales.properati.com.ar/10221_venta_departamentos_belgrano_baulera_lavadero_sum_garage_placard_re-max-habitat
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.6799253,-58.3458323,43000.0,37.0,,,,http://avellaneda-bs-as-g-b-a-zona-sur.properati.com.ar/10r7q_venta_departamentos_avellaneda_viano-negocios-inmobiliarios
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.6036844,-58.3815591,375000.0,497.0,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/w9sh_venta_casa_pilar_pilar_100
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.6036844,-58.3815591,395000.0,235.0,,4.0,,http://nordelta.properati.com.ar/unq7_venta_casa_nordelta
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.577168,-58.538654,150000.0,120.0,,4.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/12i7q_venta_casa_general-san-martin_olmos_4r2
apartment,Argentina,Capital Federal,-34.597058,-58.51181,190000.0,111.0,,3.0,,http://villa-devoto.properati.com.ar/101w7_venta_departamentos_villa-devoto_balcon_lavadero_terraza_toilette_luminoso_re-max-total-vi
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.468522,-58.5065295,1250000.0,330.0,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/wnsu_venta_casa_san-isidro_martin-y-omar_700
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5916058,-58.5455386,79000.0,60.0,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/ur0v_venta_departamentos_general-san-martin_perdriel_5300
apartment,Argentina,Capital Federal,-34.614854,-58.373895,162000.0,94.0,,3.0,,http://monserrat.properati.com.ar/10t7k_venta_departamentos_monserrat_luminoso_dependencias_garage_di-mitrio-inmobiliaria_d2r
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6896478,-58.5316695,95000.0,95.0,,,,http://la-tablada.properati.com.ar/ixst_venta_casa_la-tablada_godoy-cruz_1500
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.484658,-58.503022,170000.0,70.0,3.0,4.0,,http://martinez.properati.com.ar/1005w_venta_departamentos_martinez_balcon_lavadero_toilette_dependencias_garage_placard_martinez
apartment,Argentina,Capital Federal,-34.5900635,-58.4202297,195000.0,76.0,,,,http://palermo.properati.com.ar/zjzw_venta_departamentos_palermo_suite_lavadero_toilette_luminoso_impecable_placard_adriana-espinosa-propiedades
apartment,Argentina,Capital Federal,-34.609475,-58.430443,105000.0,53.0,,2.0,,http://almagro.properati.com.ar/11gch_venta_departamentos_caballito_balcon_hidromasaje_parrilla_patio_piscina_terraza_luminoso_garage_amenities_placard_estrenar_re-max-premium-ii
apartment,Argentina,Capital Federal,-34.595202,-58.385799,95000.0,40.0,1.0,2.0,,http://barrio-norte.properati.com.ar/wklt_venta_departamentos_barrio-norte
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4681136,-58.5184503,150000.0,0.0,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/10ka1_venta_departamentos_san-isidro_avenida-centenario_800_jardin_lavadero_parrilla_altos-de-martinez
apartment,Argentina,Capital Federal,-34.5542968,-58.437978,406560.0,82.0,,3.0,,http://recoleta.properati.com.ar/11zd6_venta_departamentos_palermo_balcon_suite_gimnasio_hidromasaje_parrilla_piscina_quincho_sum_terraza_toilette_garage_ruca
apartment,Argentina,Capital Federal,-34.5995784,-58.3714273,82500.0,33.0,,,,http://san-nicolas.properati.com.ar/11kxy_venta_departamentos_san-nicolas_terraza_electrogeno_amoblado_santamaria-negocios-inmobiliarios
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.3907425212,-58.7129535592,550000.0,350.0,,,,http://barrio-santa-clara.properati.com.ar/zz8t_venta_casa_barrio-santa-clara_suite_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_vista_sauna_dependencias_azul-propiedades
apartment,Argentina,Capital Federal,-34.5878909,-58.3888749,660000.0,144.0,,5.0,6500.0,http://barrio-norte.properati.com.ar/zri7_venta_departamentos_barrio-norte_balcon_baulera_lavadero_lujoso_dependencias_garage_izrastzoff-agentes-inmobiliarios
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5158300456,-58.6982870479,1200000.0,300.0,,8.0,,http://villa-de-mayo.properati.com.ar/xhxe_venta_casa_villa-de-mayo_balcon_suite_jardin_lavadero_terraza_vista_dependencias
apartment,Argentina,Capital Federal,-34.5599338,-58.4530442,289000.0,137.0,,4.0,3700.0,http://belgrano.properati.com.ar/waxf_venta_departamentos_belgrano
apartment,Argentina,Capital Federal,-34.5653209202,-58.4716025037,80000.0,35.0,,1.0,,http://coghlan.properati.com.ar/rw4v_venta_departamentos_coghlan
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5070401,-58.4773651,680000.0,157.0,,4.0,,http://olivos.properati.com.ar/12py0_venta_departamentos_olivos_gimnasio_parrilla_piscina_terraza_luminoso_vista_sauna_garage_amenities_le-bleu
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4235356,-58.5769233,142000.0,66.0,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zqum_venta_departamentos_tigre_italia_1400_suite_lavadero_parrilla_sum_vestidor_mieres-tigre-centro
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4235356,-58.5769233,120960.0,44.0,5.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11s2o_venta_departamentos_tigre_italia_1400_balcon_lavadero_parrilla_sum_garage_amenities_aire-acondicionado_santiago-propiedades_aop
apartment,Argentina,Capital Federal,-34.5978249,-58.4164389,143000.0,50.0,,2.0,,http://palermo.properati.com.ar/zq68_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_terraza_lujoso_amenities_aire-acondicionado_neturban
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6592168155,-58.7105100279,150000.0,130.0,,,,http://san-antonio-de-padua.properati.com.ar/rexp_venta_casa_san-antonio-de-padua
apartment,Argentina,Capital Federal,-34.6392656,-58.4786935,110000.0,56.0,,3.0,,http://floresta.properati.com.ar/cqhy_venta_departamento_floresta
apartment,Argentina,Capital Federal,-34.571326,-58.4443183,139000.0,54.0,,,,http://belgrano.properati.com.ar/pnv7_venta_departamentos_belgrano
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6558745079,-58.6097431183,168000.0,140.0,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ehjn_venta_casa_moron
apartment,Argentina,Capital Federal,-34.6036844,-58.3815591,66000.0,28.0,12.0,1.0,,http://monserrat.properati.com.ar/zobe_venta_departamentos_monserrat_balcon_lavadero_parrilla_patio_terraza_luminoso_garage_amenities_nativa-propiedades
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5092798982,-58.4789829573,460000.0,147.0,,4.0,,http://olivos.properati.com.ar/zsfd_venta_departamentos_olivos_gimnasio_parrilla_piscina_quincho_sauna_tenis_nucifora-propiedades_cro
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6463646,-58.5463635,79000.0,68.0,,,,http://ramos-mejia.properati.com.ar/kdl6_venta_departamentos_ramos-mejia
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4670404816,-58.557533801,480000.0,235.0,,5.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xl77_venta_casa_san-isidro_suite_jardin_piscina_vista
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5218192,-58.4735751,1200000.0,178.0,,4.0,,http://vicente-lopez.properati.com.ar/11nla_venta_departamentos_vicente-lopez_gimnasio_lavadero_parrilla_piscina_quincho_terraza_toilette_vista_sauna_garage_amenities_nucifora-propiedades_cro
apartment,Argentina,Capital Federal,-34.5870527398,-58.3864608232,590000.0,190.0,,4.0,11000.0,http://barrio-norte.properati.com.ar/t46b_venta_departamentos_barrio-norte
apartment,Argentina,Capital Federal,-34.5425158316,-58.4764863962,96500.0,43.0,102.0,2.0,,http://nunez.properati.com.ar/12sku_venta_departamentos_nunez_vidal_4600_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_terraza_toilette_vestidor_garage_re-max-premium
apartment,Argentina,Capital Federal,-34.6090405859,-58.4568808724,170000.0,107.0,2.0,3.0,,http://tribunales.properati.com.ar/107yl_venta_departamentos_tribunales_toilette_luciano-cazenave-inversiones-inmobiliarias
house,Argentina,Capital Federal,-34.6025732,-58.4831045,139000.0,70.0,,,,http://villa-del-parque.properati.com.ar/stx6_venta_casa_villa-del-parque
apartment,Argentina,Capital Federal,-34.6450454708,-58.3734789316,150000.0,60.0,,2.0,2000.0,http://barracas.properati.com.ar/x3hx_venta_departamentos_barracas
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6063057,-58.5638898,48000.0,28.0,5.0,1.0,,http://caseros.properati.com.ar/wh0i_venta_departamentos_caseros_caseros_2600
house,Argentina,Capital Federal,-34.6607159,-58.4898431,140000.0,130.0,,5.0,,http://mataderos.properati.com.ar/oda2_venta_casa_mataderos_laferrere-gregorio-de_5900
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4633102,-58.523653,290000.0,244.0,,,,http://beccar.properati.com.ar/11h2p_venta_casa_beccar_rivadavia_1500_suite_lavadero_parrilla_patio_quincho_vestidor_garage_piuma-propiedades
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5060013,-58.4807008,348500.0,89.0,11.0,,,http://olivos.properati.com.ar/wg5u_venta_departamentos_olivos_alberdi-juan-b-_500
apartment,Argentina,Capital Federal,-34.6181838,-58.439478,80000.0,41.0,7.0,,,http://caballito.properati.com.ar/xfqz_venta_departamentos_caballito
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.447361,-58.631426,350000.0,228.0,,4.0,,http://tigre.properati.com.ar/klue_venta_casa_tigre
apartment,Argentina,Capital Federal,-34.6034481,-58.4243303,125000.0,38.0,,1.0,1400.0,http://almagro.properati.com.ar/ycno_venta_departamentos_almagro_balcon_parrilla_luminoso_goldstein-propiedades-srl_9yp
apartment,Argentina,Capital Federal,-34.619859,-58.397484,108000.0,75.0,5.0,3.0,,http://san-cristobal.properati.com.ar/11ye9_venta_departamentos_san-cristobal_balcon_lavadero_luminoso_dependencias_aire-acondicionado_re-max-ayres-ii
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.5881088,-58.5919388,49000.0,35.0,,1.0,,http://tres-de-febrero.properati.com.ar/o0xm_venta_departamentos_tres-de-febrero
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5452699,-58.7300243,220000.0,123.0,,,,http://san-miguel-san-miguel.properati.com.ar/104nn_venta_casa_san-miguel_parrilla_piscina_toilette_vestidor_garage_federico-negro-estudio-inmobiliario
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6407167,-58.6602481,55000.0,25.0,,1.0,,http://ituzaingo.properati.com.ar/jdw2_alquiler_departamento_bs-as-g-b-a-zona-oeste
apartment,Argentina,Capital Federal,-34.618324,-58.436443,164900.0,89.0,3.0,4.0,,http://caballito.properati.com.ar/10tlw_venta_departamentos_almagro_balcon_luminoso_garage_impecable_placard_re-max-parque
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4834187,-58.4937917,1200000.0,543.0,,9.0,,http://martinez.properati.com.ar/11on4_venta_casa_martinez_suite_gimnasio_lavadero_terraza_vestidor_dependencias_doble-circulacion_latitud-ns_dck
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.517933,-58.513486,65000.0,42.0,,2.0,,http://olivos.properati.com.ar/1164i_venta_departamentos_vicente-lopez_re-max-buro-ii
