region,locality,price_usd,area_m2,floor,rooms,expenses,properati_url,lat,lon
Capital Federal,Centro / Microcentro,94000.0,34.0,13.0,,1445.0,http://centro-microcentro.properati.com.ar/x5bl_venta_departamentos_centro-microcentro,-34.5973812,-58.3798478
Capital Federal,Coghlan,115100.0,34.0,2.0,1.0,,http://coghlan.properati.com.ar/12cza_venta_departamentos_coghlan_parrilla_piscina_quincho_sotano_sum_luminoso_garage_urquiza,-34.5618075,-58.4674306
Capital Federal,Once,88000.0,38.0,,1.0,,http://once.properati.com.ar/12tcn_venta_departamentos_once_gimnasio_lavadero_parrilla_sum_amenities_subte-linea-d_subte-linea-b_subte-linea-h_tovado-propiedades_dk1,-34.602701,-58.4049474
Capital Federal,Palermo,109000.0,39.0,,2.0,,http://palermo.properati.com.ar/xdvr_venta_departamentos_palermo_carranza-angel-justiniano_1400,-34.5854783,-58.4418691
Capital Federal,Palermo,158000.0,42.0,,2.0,2500.0,http://palermo.properati.com.ar/109up_venta_departamentos_palermo_piscina_sum_lujoso_baigun-operaciones-inmobiliarias,-34.5772084,-58.4230345
Capital Federal,Villa General Mitre,84000.0,38.0,,,,http://villa-general-mitre.properati.com.ar/xztv_venta_departamentos_villa-general-mitre_luminoso_aire-acondicionado_inmobiliaria-grupo-21,-34.6174612,-58.4711826
Capital Federal,Boedo,121739.47,45.0,,,,http://boedo.properati.com.ar/t06k_venta_departamentos_boedo,-34.6267877662,-58.4184618574
Capital Federal,Once,120000.0,72.0,2.0,3.0,1900.0,http://once.properati.com.ar/12k30_venta_departamentos_once_luminoso_lujoso_subte-linea-b_subte-linea-a_subte-linea-h_lounge-propiedades_bry,-34.6105899,-58.4126561
Capital Federal,Parque Centenario,95000.0,53.0,,2.0,,http://parque-centenario.properati.com.ar/11etw_venta_departamentos_caballito_balcon_hidromasaje_parrilla_patio_piscina_terraza_luminoso_garage_amenities_placard_estrenar_re-max-premium-ii,-34.607268,-58.437159
Capital Federal,Villa Crespo,81000.0,38.0,,2.0,,http://villa-crespo.properati.com.ar/12snx_venta_departamentos_villa-crespo_balcon_luminoso_subte-linea-b_re-max-splendid,-34.602605,-58.443768
Capital Federal,Palermo,110000.0,47.0,,,,http://palermo.properati.com.ar/r9zp_venta_departamentos_palermo,-34.5871429,-58.4361649
Capital Federal,Colegiales,138000.0,65.0,,4.0,,http://colegiales.properati.com.ar/11m0m_venta_departamentos_colegiales_lavadero_toilette_luminoso_placard_re-max-visi-oacute-n,-34.575532,-58.443266
Capital Federal,Belgrano,109800.0,39.0,,2.0,,http://belgrano.properati.com.ar/xs4w_venta_departamentos_capital-federal_lavadero_luminoso_garage,-34.5583853,-58.452925
Capital Federal,San Cristobal,77000.0,60.0,13.0,3.0,1300.0,http://san-cristobal.properati.com.ar/111x1_venta_departamentos_san-cristobal_vista_buyma-propiedades,-34.6265359,-58.3930741
Capital Federal,Boedo,113452.5,45.0,,2.0,,http://boedo.properati.com.ar/11kug_venta_departamentos_boedo_balcon_hidromasaje_lavadero_parrilla_sum_terraza_luminoso_garage_placard_nucifora-propiedades_crr,-34.6270753,-58.42001
Capital Federal,San Telmo,105000.0,61.0,,,,http://san-telmo.properati.com.ar/od0i_venta_departamentos_san-telmo,-34.6107904311,-58.3802715265
Capital Federal,Almagro,91800.0,47.0,,,,http://almagro.properati.com.ar/vbo1_venta_departamentos_almagro,-34.607317,-58.4200017
Capital Federal,Palermo,110000.0,35.0,,,,http://palermo.properati.com.ar/zonl_venta_departamentos_palermo_cabrera-jose-a-_4000_jardin_patio_luminoso_aire-acondicionado_estrenar_solimano-dal-pos-inmuebles-la-lucila,-34.5963928985,-58.4230445653
Capital Federal,Parque Patricios,62744.16,43.0,,2.0,,http://parque-patricios.properati.com.ar/zbnr_venta_departamentos_puerto-madero_balcon_garage_re-max-ayres,-34.628706,-58.391025
Capital Federal,Parque Patricios,67000.0,34.0,,,,http://parque-patricios.properati.com.ar/11hvy_venta_departamentos_parque-patricios_balcon_gimnasio_jardin_piscina_sum_luminoso_garage_german-scopel-servicios-inmobiliarios,-34.6351461824,-58.4071500959
Capital Federal,Colegiales,235000.0,89.0,5.0,4.0,5300.0,http://colegiales.properati.com.ar/wgbc_venta_departamentos_colegiales_moldes_1100,-34.5704605,-58.451504
Capital Federal,Colegiales,200044.26,63.0,,3.0,,http://colegiales.properati.com.ar/10gsy_venta_departamentos_colegiales_balcon_gimnasio_parrilla_piscina_quincho_sum_toilette_sauna_lujoso_garage_amenities_losa-radiante_meet-invest-re,-34.574537,-58.4554388
Capital Federal,Palermo,85000.0,33.0,,2.0,,http://palermo.properati.com.ar/10j5n_venta_departamentos_palermo_migliorisi-propiedades_cy0,-34.5849069,-58.4430006
Capital Federal,Belgrano,128000.0,36.0,,1.0,1400.0,http://belgrano.properati.com.ar/12wh7_venta_departamentos_belgrano_balcon_terraza_lujoso_subte-linea-d_interwin-marketing-inmobiliario_9ic,-34.5642834,-58.4395493
Capital Federal,Barrio Norte,139900.0,43.0,,3.0,1950.0,http://barrio-norte.properati.com.ar/11z4g_venta_departamentos_barrio-norte_balcon_lavadero_garage_aire-acondicionado_lexinton-propiedades_937,,
Capital Federal,Agronomía,85000.0,33.0,,1.0,2460.0,http://agronomia.properati.com.ar/10um6_venta_departamentos_agronomia_patio_luminoso_garage_guidetti,,
Capital Federal,Belgrano,200000.0,55.0,,2.0,,http://belgrano.properati.com.ar/12fr4_venta_departamentos_belgrano_balcon_gimnasio_lavadero_piscina_terraza_sauna_lujoso_garage_amenities_f-gk-propiedades_7ej,-34.5674802,-58.4323654
Capital Federal,Monserrat,146000.0,80.0,2.0,4.0,3000.0,http://monserrat.properati.com.ar/xzi9_venta_departamentos_monserrat_balcon_lavadero_toilette_luminoso_dependencias_placard_doble-circulacion_rcm-propiedades_c67,-34.6156378,-58.3904158
Capital Federal,Barracas,149000.0,58.0,,3.0,,http://barracas.properati.com.ar/uqa2_venta_departamentos_barracas,-34.63335,-58.377469
Capital Federal,Villa Crespo,101443.0,45.0,,2.0,,http://villa-crespo.properati.com.ar/okhl_venta_departamentos_villa-crespo_justo-juan-b-av-_2300,-34.593335,-58.442214
Capital Federal,Barrio Norte,330000.0,100.0,,5.0,3500.0,http://barrio-norte.properati.com.ar/10hnj_venta_departamentos_barrio-norte_balcon_baulera_parrilla_terraza_lujoso_garage_amoblado_impecable_baigun-operaciones-inmobiliarias,-34.5969175,-58.4021054
Capital Federal,Monserrat,115000.0,78.0,,3.0,,http://monserrat.properati.com.ar/10kiu_venta_departamentos_monserrat_baulera_lavadero_terraza_luminoso_placard_victorino-de-la-plaza_d03,-34.6166189862,-58.3851364503
Capital Federal,Paternal,108576.0,46.0,13.0,2.0,,http://paternal.properati.com.ar/x6m6_venta_departamentos_paternal,-34.5904622,-58.370987
Capital Federal,Villa Lugano,43000.0,51.0,,3.0,,http://villa-lugano.properati.com.ar/12psy_venta_departamentos_villa-lugano_subte-premetro_re-max-alianza,-34.685292,-58.464229
Capital Federal,Palermo,126000.0,50.0,2.0,,,http://palermo.properati.com.ar/wdle_venta_departamentos_palermo_cordoba-av-_3500,-34.5979435834,-58.415852535
Capital Federal,Almagro,185000.0,90.0,1.0,4.0,2700.0,http://almagro.properati.com.ar/10mnf_venta_departamentos_almagro_estado-de-israel-av-_4300_balcon_lavadero_toilette_dependencias_placard_bertolotti,-34.5982154569,-58.4272289729
Capital Federal,Villa Crespo,196500.0,80.0,3.0,3.0,600.0,http://villa-crespo.properati.com.ar/npsq_venta_departamentos_villa-crespo_serrano_700,-34.59475,-58.4398737
Capital Federal,Palermo,300000.0,73.0,,3.0,4300.0,http://palermo.properati.com.ar/12vjq_venta_departamentos_palermo_balcon_baulera_suite_jardin_piscina_vista_garage_placard_losa-radiante_deptos-temporarios,-34.5896225,-58.4326904
Capital Federal,Villa Crespo,73190.0,34.0,,1.0,,http://villa-crespo.properati.com.ar/okhy_venta_departamentos_villa-crespo_justo-juan-b-av-_2300,-34.593335,-58.442214
Capital Federal,Monserrat,62000.0,36.0,9.0,,,http://monserrat.properati.com.ar/12ve7_venta_departamentos_monserrat_estrenar_subte-linea-e_futuro-bienes-raices_3nl,-34.6188615,-58.3885322
Capital Federal,Villa Ortuzar,170000.0,52.0,,,,http://villa-ortuzar.properati.com.ar/12mfe_venta_departamentos_villa-ortuzar_balcon_baulera_lavadero_garage_subte-linea-b_inmobiliaria-calot,-34.578929,-58.4838433
Capital Federal,Belgrano,117000.0,42.0,,1.0,,http://belgrano.properati.com.ar/10hny_venta_departamentos_belgrano_triada-propiedades,-34.5548123,-58.4396756
Capital Federal,Villa Crespo,81000.0,34.0,,2.0,,http://villa-crespo.properati.com.ar/10ay4_venta_departamentos_villa-crespo_balcon_lujoso_amenities_migliorisi-propiedades_cy0,-34.6007308,-58.4300086
Capital Federal,Chacarita,80000.0,55.0,9.0,2.0,,http://chacarita.properati.com.ar/79qp_venta_departamento_capital-federal,-34.585106,-58.462549
Capital Federal,Congreso,144900.0,82.0,,3.0,,http://congreso.properati.com.ar/whq9_venta_departamentos_balvanera,-34.609903,-58.386964
Capital Federal,Floresta,110000.0,60.0,1.0,3.0,700.0,http://floresta.properati.com.ar/x88o_venta_departamentos_floresta,-34.6306898,-58.479597
Capital Federal,Villa Urquiza,232726.0,83.0,10.0,3.0,,http://villa-urquiza.properati.com.ar/12ooi_venta_departamentos_villa-urquiza_gimnasio_parrilla_piscina_sum_electrogeno_garage_subte-linea-b_urquiza,-34.572721,-58.483565
Capital Federal,San Cristobal,179500.0,71.0,,3.0,,http://san-cristobal.properati.com.ar/y009_venta_departamentos_capital-federal_balcon_gimnasio_jardin_lavadero_parrilla_piscina_sum_luminoso_vista_sauna_lujoso_amenities_placard_estrenar_re-max-express,-34.624362,-58.404243
Capital Federal,Flores,115000.0,54.0,,2.0,,http://flores.properati.com.ar/10jna_venta_departamentos_parque-avellaneda_balcon_jardin_luminoso_placard_aire-acondicionado_re-max-total-v,-34.608854,-58.469611
Capital Federal,Villa Urquiza,153000.0,56.0,,2.0,,http://villa-urquiza.properati.com.ar/12txh_venta_departamentos_villa-urquiza_jardin_parrilla_piscina_sum_estrenar_zuker-propiedades_dkh,-34.5666787241,-58.4793809703
Capital Federal,Villa Pueyrredón,190000.0,85.0,,3.0,,http://villa-pueyrredon.properati.com.ar/ygif_venta_departamentos_villa-pueyrredon_lavadero_patio_laurenzano-propiedades,-34.5939737,-58.4925931
Capital Federal,Boca,65000.0,57.0,,2.0,1000.0,http://boca.properati.com.ar/10t6p_venta_departamentos_boca_luminoso_di-mitrio-inmobiliaria_d2r,-34.6277946,-58.3590976
Capital Federal,Boedo,83500.0,38.0,,1.0,600.0,http://boedo.properati.com.ar/y6s0_venta_departamentos_boedo_lujoso_estrenar_embassy-net,-34.5994747627,-58.4155515307
Capital Federal,Saavedra,318000.0,83.0,1.0,4.0,2500.0,http://saavedra.properati.com.ar/11wow_venta_departamentos_saavedra_balcon_baulera_suite_patio_terraza_toilette_lujoso_garage_estrenar_loria-inmobiliaria,-34.5515484854,-58.4825581312
Capital Federal,Colegiales,99000.0,48.0,,3.0,1212.0,http://colegiales.properati.com.ar/11bi6_venta_departamentos_colegiales_lavadero_luminoso_cabildo-500,-34.575485,-58.4437822
Capital Federal,Barracas,85900.0,43.0,,,,http://barracas.properati.com.ar/xu44_venta_departamentos_barracas_balcon_piscina_sum_garage,-34.6322572341,-58.3702987529
Capital Federal,Villa Urquiza,108633.0,40.0,,1.0,,http://villa-urquiza.properati.com.ar/12pyo_venta_departamentos_villa-urquiza_balcon_garage_subte-linea-b_le-bleu,-34.5688712,-58.4884216
Capital Federal,Villa Urquiza,90000.0,39.0,,1.0,,http://villa-urquiza.properati.com.ar/x6ht_venta_departamentos_villa-urquiza,-34.5747633,-58.4828695
Capital Federal,Puerto Madero,182000.0,47.0,,2.0,,http://puerto-madero.properati.com.ar/12j46_venta_departamentos_puerto-madero_balcon_le-bleu,-34.6153103,-58.3619834
Capital Federal,Parque Patricios,99000.0,63.0,,4.0,,http://parque-patricios.properati.com.ar/zusc_venta_departamentos_parque-patricios_balcon_lavadero_garage_placard_de-la-torre-propiedades,-34.6302777,-58.3994391
Capital Federal,Belgrano,210000.0,62.0,,3.0,4300.0,http://belgrano.properati.com.ar/12g29_venta_departamentos_belgrano_balcon_lavadero_piscina_toilette_luminoso_garage_amenities_placard_korn-emprendimientos,-34.5502004,-58.4535346
Capital Federal,Caballito,88000.0,40.0,,1.0,,http://caballito.properati.com.ar/12vsx_venta_departamentos_caballito_luminoso_garage_subte-linea-b_marta-flamini-propiedades,-34.6073064,-58.4305691
Capital Federal,Congreso,69058.04,31.0,8.0,1.0,,http://congreso.properati.com.ar/npgf_venta_departamentos_congreso_entre-rios-av-_1200,-34.6227163,-58.3915063
Capital Federal,Monserrat,79000.0,36.0,,,,http://monserrat.properati.com.ar/12m77_venta_departamentos_monserrat_balcon_gimnasio_lavadero_parrilla_garage_subte-linea-a_subte-linea-e_subte-linea-c_inmobiliaria-calot,-34.6130871,-58.3813599
Capital Federal,Boedo,181622.66,49.0,4.0,2.0,,http://boedo.properati.com.ar/nno0_venta_departamentos_boedo_castro_1100,-34.6260531,-58.4202372
Capital Federal,Retiro,65000.0,31.0,,2.0,,http://retiro.properati.com.ar/12w5e_venta_departamentos_retiro_subte-linea-b_subte-linea-h_subte-linea-c_inmobicity,-34.5961311,-58.3737459
Capital Federal,Tribunales,84000.0,43.0,,2.0,,http://tribunales.properati.com.ar/11gxr_venta_departamentos_balvanera_luminoso_garage_placard_re-max-acci-oacute-n,-34.605272,-58.382936
Capital Federal,Flores,139000.0,93.0,,,,http://flores.properati.com.ar/11xo6_venta_departamentos_flores_balcon_lavadero_amoblado_doble-circulacion_lachica-propiedades,-34.6288596,-58.4747612
Capital Federal,Villa Urquiza,159000.0,64.0,,3.0,900.0,http://villa-urquiza.properati.com.ar/pjuj_venta_departamentos_villa-urquiza_mendoza_4500,-34.5733709,-58.4781172
Capital Federal,Saavedra,140000.0,75.0,,4.0,,http://saavedra.properati.com.ar/xdzn_venta_departamentos_saavedra_palme-olof_4400,-34.5508362,-58.4895904
Capital Federal,Caballito,250000.0,70.0,,3.0,,http://caballito.properati.com.ar/11omu_venta_departamentos_caballito_balcon_suite_vestidor_luminoso_lujoso_garage_estrenar_latitud-ns_dck,-34.6166402,-58.435817
Capital Federal,Balvanera,95000.0,37.0,11.0,2.0,,http://balvanera.properati.com.ar/12d96_venta_departamentos_balvanera_balcon_suite_gimnasio_lavadero_sum_toilette_garage_amenities_estrenar_subte-linea-d_subte-linea-b_subte-linea-h_re-max-norte,-34.602641,-58.404908
Capital Federal,Villa Urquiza,182000.0,71.0,,3.0,2500.0,http://villa-urquiza.properati.com.ar/rrm9_venta_departamentos_villa-urquiza,-34.5889045,-58.5065126
Capital Federal,Belgrano,180000.0,40.0,,2.0,,http://belgrano.properati.com.ar/11cyy_venta_departamentos_belgrano_balcon_baulera_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_patio_piscina_quincho_terraza_luminoso_vista_sauna_lujoso_garage_amenities_placard_aire-acondicionado_deborah-sosa-inversiones-inmobiliarias_akn,-34.5599793922,-58.4461906259
Capital Federal,Caballito,158000.0,54.0,7.0,,3000.0,http://caballito.properati.com.ar/119o3_venta_departamentos_caballito_piscina_sum_luminoso_garage_placard_aire-acondicionado_losa-radiante_lepore-propiedades,-34.6232916,-58.4356934
Capital Federal,Abasto,78800.0,38.0,,1.0,1000.0,http://abasto.properati.com.ar/xz6m_venta_departamentos_abasto_luminoso_garage_amoblado_aire-acondicionado_goldstein-propiedades-srl_9yp,-34.603367,-58.4095145
Capital Federal,Floresta,90000.0,50.0,,2.0,,http://floresta.properati.com.ar/cr8z_venta_otro_mar-del-plata,-34.6247442,-58.4874628
Capital Federal,Saavedra,109000.0,43.0,,2.0,,http://saavedra.properati.com.ar/1059b_venta_departamentos_saavedra_parrilla_garage_aire-acondicionado_estrenar_cifarelli-constructora-inmobiliaria_b9g,-34.5469102,-58.47859
Capital Federal,Caballito,120000.0,51.0,,2.0,800.0,http://caballito.properati.com.ar/10gte_venta_departamentos_caballito_balcon_lavadero_parrilla_sum_terraza_luminoso_placard_estrenar_grupo-mega-junin,-34.6045189,-58.4584262
Capital Federal,Boedo,124830.64,50.0,3.0,,,http://boedo.properati.com.ar/p7c3_venta_departamentos_boedo_san-juan_4200,-34.6266736631,-58.4239639696
Capital Federal,Caballito,159622.74,62.0,,3.0,,http://caballito.properati.com.ar/11snr_venta_departamentos_caballito_balcon_vestidor_migliorisi-propiedades_cy3,-34.6132024,-58.4330886
Capital Federal,Villa Crespo,154500.0,49.0,2.0,2.0,,http://villa-crespo.properati.com.ar/vr1p_venta_departamentos_villa-crespo,-34.597769,-58.42644
Capital Federal,Villa Urquiza,105000.0,44.0,202.0,2.0,,http://villa-urquiza.properati.com.ar/109lt_venta_departamentos_villa-pueyrredon_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_electrogeno_garage_amenities_placard_aire-acondicionado_re-max-bur-oacute,-34.569129,-58.477082
Capital Federal,Almagro,109000.0,53.0,,,,http://almagro.properati.com.ar/ydeo_venta_departamentos_almagro_vestidor_luminoso_mb-inmobiliaria-s-a,-34.6036554,-58.4167791
Capital Federal,San Telmo,91574.0,32.0,9.0,,,http://san-telmo.properati.com.ar/107vg_venta_departamentos_san-telmo_gimnasio_lavadero_piscina_sum_garage_amenities_estrenar_losa-radiante_lepore-propiedades-centro,-34.6220446,-58.3782511
Capital Federal,Floresta,82000.0,43.0,,2.0,,http://floresta.properati.com.ar/12diq_venta_departamentos_floresta_luminoso_garage_placard_aire-acondicionado_subte-linea-a_re-max-ra-iacute-ces,-34.632961,-58.47667
Capital Federal,Flores,117000.0,68.0,,,,http://flores.properati.com.ar/zzr0_venta_departamentos_flores_balcon_baulera_lavadero_terraza_vestidor_amoblado_amenities_impecable_aire-acondicionado_vaira-propiedades,-34.6322381672,-58.4693725804
Capital Federal,Barrio Norte,235000.0,100.0,1.0,3.0,3000.0,http://barrio-norte.properati.com.ar/12io8_venta_departamentos_barrio-norte_balcon_lavadero_toilette_dependencias_garage_placard_subte-linea-d_subte-linea-h_eduardo-bertolotti-propiedades,-34.595688,-58.4031864
Capital Federal,Monserrat,65000.0,34.0,,2.0,,http://monserrat.properati.com.ar/11rpq_venta_departamentos_monserrat_patio_luminoso_re-max-data-house,,
Capital Federal,Almagro,135000.0,82.0,,3.0,1300.0,http://almagro.properati.com.ar/vpw4_venta_departamentos_almagro,-34.610593,-58.4122703
Capital Federal,Mataderos,70000.0,40.0,,,,http://mataderos.properati.com.ar/12ue1_venta_departamentos_mataderos_balcon_lujoso_ing-e-a-villamil-propiedades,-34.6508775,-58.505965
Capital Federal,Boedo,132883.09,50.0,,2.0,800.0,http://boedo.properati.com.ar/10jwo_venta_departamentos_boedo_hidromasaje_lavadero_sum_sauna_lujoso_amenities_btc-propiedades_cr7,-34.6248755,-58.4177943
Capital Federal,Centro / Microcentro,82000.0,48.0,5.0,,1200.0,http://centro-microcentro.properati.com.ar/119rl_venta_departamentos_centro-microcentro_luminoso_lujoso_nativa-propiedades,-34.6039262,-58.3763769
Capital Federal,Palermo,139000.0,44.0,,1.0,,http://palermo.properati.com.ar/116c7_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_terraza_lujoso_amenities_aire-acondicionado_plaza-guadalupe,-34.597824,-58.416438
Capital Federal,Palermo,118000.0,35.0,,1.0,,http://palermo.properati.com.ar/ystd_venta_departamentos_palermo_hidromasaje_lavadero_parrilla_terraza_vista_lujoso_amenities_aire-acondicionado_m-pelach-propiedades,-34.5818163,-58.4434509
Capital Federal,Parque Chacabuco,87000.0,33.0,7.0,1.0,,http://parque-chacabuco.properati.com.ar/t3bs_venta_departamentos_parque-chacabuco_primera-junta_1500,-34.6338838,-58.447429
Capital Federal,San Cristobal,99000.0,46.0,,,,http://san-cristobal.properati.com.ar/12mdr_venta_departamentos_san-cristobal_balcon_aire-acondicionado_subte-linea-e_subte-linea-h_inmobiliaria-calot,-34.6207818,-58.3985397
Capital Federal,Palermo,130000.0,35.0,,1.0,800.0,http://palermo.properati.com.ar/109t5_venta_departamentos_palermo_balcon_lavadero_parrilla_piscina_luminoso_lujoso_amenities_placard_aire-acondicionado_estrenar_lexinton-propiedades_937,-34.5631948,-58.4399963
Capital Federal,Caballito,139000.0,50.0,,,,http://caballito.properati.com.ar/12mep_venta_departamentos_caballito_balcon_gimnasio_lavadero_piscina_garage_amenities_inmobiliaria-calot,-34.6077391,-58.4465012
