timestamp,P2
2018-01-18 13:00:00+03:00,12.90291667
2018-01-18 14:00:00+03:00,12.05166667
2018-01-18 15:00:00+03:00,11.92625
2018-01-18 16:00:00+03:00,11.75708333
2018-01-18 17:00:00+03:00,11.18166667
2018-01-18 18:00:00+03:00,11.98916667
2018-01-18 19:00:00+03:00,14.85166667
2018-01-18 20:00:00+03:00,15.76166667
2018-01-18 21:00:00+03:00,14.76666667
2018-01-18 22:00:00+03:00,15.03708333
2018-01-18 23:00:00+03:00,15.06541667
2018-01-19 00:00:00+03:00,15.2
2018-01-19 01:00:00+03:00,15.89541667
2018-01-19 02:00:00+03:00,15.7025
2018-01-19 03:00:00+03:00,16.39875
2018-01-19 04:00:00+03:00,16.01875
2018-01-19 05:00:00+03:00,14.99958333
2018-01-19 06:00:00+03:00,14.7725
2018-01-19 07:00:00+03:00,14.90166667
2018-01-19 08:00:00+03:00,13.63458333
2018-01-19 09:00:00+03:00,15.63416667
2018-01-19 10:00:00+03:00,15.18125
2018-01-19 11:00:00+03:00,13.97086957
2018-01-19 12:00:00+03:00,13.915
2018-01-19 13:00:00+03:00,14.155
2018-01-19 14:00:00+03:00,14.42823529
2018-01-19 15:00:00+03:00,16.50652174
2018-01-19 16:00:00+03:00,14.07833333
2018-01-19 17:00:00+03:00,14.18333333
2018-01-19 18:00:00+03:00,14.61
2018-01-19 19:00:00+03:00,14.80916667
2018-01-19 20:00:00+03:00,15.59041667
2018-01-19 21:00:00+03:00,16.30875
2018-01-19 22:00:00+03:00,16.35208333
2018-01-19 23:00:00+03:00,15.80416667
2018-01-20 00:00:00+03:00,16.415
2018-01-20 01:00:00+03:00,16.42583333
2018-01-20 02:00:00+03:00,17.13875
2018-01-20 03:00:00+03:00,16.97
2018-01-20 04:00:00+03:00,17.09153846
2018-01-20 05:00:00+03:00,17.90083333
2018-01-20 06:00:00+03:00,16.55833333
2018-01-20 07:00:00+03:00,15.65916667
2018-01-20 08:00:00+03:00,14.36416667
2018-01-20 09:00:00+03:00,14.98083333
2018-01-20 10:00:00+03:00,16.88933333
2018-01-20 11:00:00+03:00,16.43458333
2018-01-20 12:00:00+03:00,14.98125
2018-01-20 13:00:00+03:00,14.62958333
2018-01-20 14:00:00+03:00,15.62083333
2018-01-20 15:00:00+03:00,16.365
2018-01-20 16:00:00+03:00,15.76333333
2018-01-20 17:00:00+03:00,15.89041667
2018-01-20 18:00:00+03:00,16.95791667
2018-01-20 19:00:00+03:00,17.22375
2018-01-20 20:00:00+03:00,17.49083333
2018-01-20 21:00:00+03:00,17.77
2018-01-20 22:00:00+03:00,17.9025
2018-01-20 23:00:00+03:00,17.80791667
2018-01-21 00:00:00+03:00,16.93833333
2018-01-21 01:00:00+03:00,18.04458333
2018-01-21 02:00:00+03:00,18.06041667
2018-01-21 03:00:00+03:00,18.75583333
2018-01-21 04:00:00+03:00,19.00458333
2018-01-21 05:00:00+03:00,18.73333333
2018-01-21 06:00:00+03:00,18.87916667
2018-01-21 07:00:00+03:00,16.41565217
2018-01-21 08:00:00+03:00,14.55291667
2018-01-21 09:00:00+03:00,14.6475
2018-01-21 10:00:00+03:00,16.43208333
2018-01-21 11:00:00+03:00,19.09041667
2018-01-21 12:00:00+03:00,17.91333333
2018-01-21 13:00:00+03:00,17.70541667
2018-01-21 14:00:00+03:00,17.1925
2018-01-21 15:00:00+03:00,16.5525
2018-01-21 16:00:00+03:00,16.655
2018-01-21 17:00:00+03:00,16.86125
2018-01-21 18:00:00+03:00,16.97125
2018-01-21 19:00:00+03:00,16.79416667
2018-01-21 20:00:00+03:00,17.09791667
2018-01-21 21:00:00+03:00,17.695
2018-01-21 22:00:00+03:00,16.96041667
2018-01-21 23:00:00+03:00,16.58625
2018-01-22 00:00:00+03:00,16.33166667
2018-01-22 01:00:00+03:00,16.24875
2018-01-22 02:00:00+03:00,15.665
2018-01-22 03:00:00+03:00,15.86916667
2018-01-22 04:00:00+03:00,15.80217391
2018-01-22 05:00:00+03:00,16.25541667
2018-01-22 06:00:00+03:00,16.4825
2018-01-22 07:00:00+03:00,16.26625
2018-01-22 08:00:00+03:00,16.94375
2018-01-22 09:00:00+03:00,15.29695652
2018-01-22 10:00:00+03:00,15.87695652
2018-01-22 11:00:00+03:00,14.88125
2018-01-22 12:00:00+03:00,14.74478261
2018-01-22 13:00:00+03:00,15.42391304
2018-01-22 14:00:00+03:00,15.86166667
2018-01-22 15:00:00+03:00,16.17416667
2018-01-22 16:00:00+03:00,17.73913043
2018-01-22 17:00:00+03:00,18.14666667
2018-01-22 18:00:00+03:00,19.38958333
2018-01-22 19:00:00+03:00,19.71208333
2018-01-22 20:00:00+03:00,20.46541667
2018-01-22 21:00:00+03:00,22.26416667
2018-01-22 22:00:00+03:00,23.46666667
2018-01-22 23:00:00+03:00,23.94166667
2018-01-23 00:00:00+03:00,25.23083333
2018-01-23 01:00:00+03:00,25.10583333
2018-01-23 02:00:00+03:00,24.32416667
2018-01-23 03:00:00+03:00,23.67
2018-01-23 04:00:00+03:00,23.34291667
2018-01-23 05:00:00+03:00,23.78304348
2018-01-23 06:00:00+03:00,22.2375
2018-01-23 07:00:00+03:00,20.55416667
2018-01-23 08:00:00+03:00,18.65708333
2018-01-23 09:00:00+03:00,17.54125
2018-01-23 10:00:00+03:00,15.92291667
2018-01-23 11:00:00+03:00,15.97958333
2018-01-23 12:00:00+03:00,15.44166667
2018-01-23 13:00:00+03:00,14.32666667
2018-01-23 14:00:00+03:00,16.14809524
2018-01-23 15:00:00+03:00,15.58391304
2018-01-23 16:00:00+03:00,15.35041667
2018-01-23 17:00:00+03:00,15.58291667
2018-01-23 18:00:00+03:00,15.75458333
2018-01-23 19:00:00+03:00,16.17041667
2018-01-23 20:00:00+03:00,16.47666667
2018-01-23 21:00:00+03:00,15.80625
2018-01-23 22:00:00+03:00,15.57666667
2018-01-23 23:00:00+03:00,16.67583333
2018-01-24 00:00:00+03:00,15.62416667
2018-01-24 01:00:00+03:00,15.1384
2018-01-24 02:00:00+03:00,14.45291667
2018-01-24 03:00:00+03:00,14.465
2018-01-24 04:00:00+03:00,14.62875
2018-01-24 05:00:00+03:00,14.67958333
2018-01-24 06:00:00+03:00,14.87958333
2018-01-24 07:00:00+03:00,16.75541667
2018-01-24 08:00:00+03:00,15.94826087
2018-01-24 09:00:00+03:00,12.1108
2018-01-24 10:00:00+03:00,24.6526087
2018-01-24 11:00:00+03:00,17.81458333
2018-01-24 12:00:00+03:00,15.83583333
2018-01-24 13:00:00+03:00,13.55833333
2018-01-24 14:00:00+03:00,15.14458333
2018-01-24 15:00:00+03:00,16.25086957
2018-01-24 16:00:00+03:00,15.19083333
2018-01-24 17:00:00+03:00,13.76958333
2018-01-24 18:00:00+03:00,13.51791667
2018-01-24 19:00:00+03:00,14.01791667
2018-01-24 20:00:00+03:00,13.51708333
2018-01-24 21:00:00+03:00,13.48916667
2018-01-24 22:00:00+03:00,13.54458333
2018-01-24 23:00:00+03:00,13.55375
2018-01-25 00:00:00+03:00,13.13541667
2018-01-25 01:00:00+03:00,13.06
2018-01-25 02:00:00+03:00,13.0975
2018-01-25 03:00:00+03:00,13.46875
2018-01-25 04:00:00+03:00,13.41347826
2018-01-25 05:00:00+03:00,13.13541667
2018-01-25 06:00:00+03:00,14.27541667
2018-01-25 07:00:00+03:00,14.61333333
2018-01-25 08:00:00+03:00,11.88333333
2018-01-25 09:00:00+03:00,10.90666667
2018-01-25 10:00:00+03:00,11.1947619
2018-01-25 11:00:00+03:00,13.33142857
2018-01-25 12:00:00+03:00,14.62608696
2018-01-25 13:00:00+03:00,14.81291667
2018-01-25 14:00:00+03:00,17.40708333
2018-01-25 15:00:00+03:00,17.26913043
2018-01-25 16:00:00+03:00,14.60666667
2018-01-25 17:00:00+03:00,13.495
2018-01-25 18:00:00+03:00,14.14416667
2018-01-25 19:00:00+03:00,13.47791667
2018-01-25 20:00:00+03:00,13.96416667
2018-01-25 21:00:00+03:00,15.2975
2018-01-25 22:00:00+03:00,14.94416667
2018-01-25 23:00:00+03:00,14.80208333
2018-01-26 00:00:00+03:00,14.37708333
2018-01-26 01:00:00+03:00,13.66041667
2018-01-26 02:00:00+03:00,13.3375
2018-01-26 03:00:00+03:00,12.67
2018-01-26 04:00:00+03:00,13.39958333
2018-01-26 05:00:00+03:00,13.8226087
2018-01-26 06:00:00+03:00,13.02791667
2018-01-26 07:00:00+03:00,12.84666667
2018-01-26 08:00:00+03:00,11.69333333
2018-01-26 09:00:00+03:00,9.51625
2018-01-26 10:00:00+03:00,8.648095238
2018-01-26 11:00:00+03:00,8.160833333
2018-01-26 12:00:00+03:00,8.959583333
2018-01-26 13:00:00+03:00,8.4475
2018-01-26 14:00:00+03:00,8.832916667
2018-01-26 15:00:00+03:00,8.736956522
2018-01-26 16:00:00+03:00,8.134782609
2018-01-26 17:00:00+03:00,7.7675
2018-01-26 18:00:00+03:00,9.810416667
2018-01-26 19:00:00+03:00,10.05458333
